Hospital Name,CITY,STATE,Rating,Number of Reviews,Plus Code,Latitude,Longitude,Effective Rating,Radius of Influence
Medicare Multispeciality Hospital,GULBARGA,KARNATAKA,3.0,78.0,"8RPV+VM Kalaburagi, Karnataka",17.360200466749568,76.87300777065141,1.227178529137254,0.12271785291372539
Patil Hospital,GULBARGA,KARNATAKA,4.3,22.0,"8RMQ+WQ Kalaburagi, Karnataka",17.296018711376064,76.87183445935476,1.2641743441011994,0.12641743441011996
Hemavathi Hospital,Hassan,KARNATAKA,3.2,83.0,"236W+5R Hassan, Karnataka",12.998843502758614,76.11251709288238,1.332969252746952,0.13329692527469522
Janapriya Hospital And Research Centre,HASSAN,KARNATAKA,3.9,614.0,"2434+MP Hassan, Karnataka",12.998039878455781,76.11407986240005,2.406989300501696,0.2406989300501696
Mangala Hospital,HASSAN,KARNATAKA,4.1,314.0,"2435+W3 Hassan, Karnataka",12.329620125653875,76.61015017706552,2.262796470664981,0.2262796470664981
"Mani Speciality Hospital And Research 
Institute",Hassan,KARNATAKA,4.1,228.5,,12.339591970983143,76.62749884166985,2.134461682575174,0.21344616825751742
Nagesh Hospital,Hassan,KARNATAKA,4.1,228.5,,12.276551766806321,76.62383072707738,2.134461682575174,0.21344616825751742
Sparsh Hospital,HASSAN,KARNATAKA,4.1,228.5,,12.327784888690523,76.60479606021205,2.134461682575174,0.21344616825751742
Manjunatha Hospital,HASSAN,KARNATAKA,4.1,228.5,,12.337353919582291,76.64981419267659,2.134461682575174,0.21344616825751742
Sanjeevini Cooperative Hospital,HASSAN,KARNATAKA,4.1,228.5,,12.36847980511483,76.5993733535464,2.134461682575174,0.21344616825751742
Dipali Hospital,Hospet,KARNATAKA,4.1,228.5,,12.294569666287227,76.60547620307467,2.134461682575174,0.21344616825751742
Citi Hospital,HOSPET,KARNATAKA,4.1,228.5,,12.346314293316702,76.61147310639795,2.134461682575174,0.21344616825751742
Hebsur Hospital,Hubli,KARNATAKA,4.1,228.5,,12.392366135310809,76.56103565234697,2.134461682575174,0.21344616825751742
Jaypriya Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.282220148384319,76.54719353228938,2.134461682575174,0.21344616825751742
"Kalghatgi Hospital A Unit Of 
Banashankari Hospitals Pvt Ltd",HUBLI,KARNATAKA,4.1,228.5,,12.329088931439756,76.61747536555184,2.134461682575174,0.21344616825751742
Lifeline 24X7 Hi-Tech Icu And Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.342462981893426,76.59794936360005,2.134461682575174,0.21344616825751742
"Shakuntala Memorial Hospital And 
Reserach Centre",Hubli,KARNATAKA,4.1,228.5,,12.33910657640019,76.60249329585771,2.134461682575174,0.21344616825751742
"Sushruta M. Sp. Hospital & Research 
Centre",HUBLI,KARNATAKA,4.1,228.5,,12.334256164644906,76.60496294977484,2.134461682575174,0.21344616825751742
Ashok Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.357020142428087,76.6433949468675,2.134461682575174,0.21344616825751742
Dr Hiregoudar Multispeciality Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.34586687822221,76.66107991484293,2.134461682575174,0.21344616825751742
Hubli Superspecialty Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.396324831539314,76.56783956545144,2.134461682575174,0.21344616825751742
Shivakrupa Hospital & ICU Hubli,HUBLI,KARNATAKA,4.1,228.5,,12.313399346632675,76.60598227910106,2.134461682575174,0.21344616825751742
Tatwadarsha Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.276226161253739,76.60353123588219,2.134461682575174,0.21344616825751742
Manvi Multispeciality Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.270737202778797,76.61030618592527,2.134461682575174,0.21344616825751742
Sanjeevini Speciality Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.321851990357263,76.59207500546171,2.134461682575174,0.21344616825751742
Ashoka Hospital,HUBLI,KARNATAKA,4.1,228.5,,12.306395600408273,76.63091588582418,2.134461682575174,0.21344616825751742
Chirayu Hospital,KARWAR,KARNATAKA,4.1,228.5,,12.329296709654187,76.61407092699001,2.134461682575174,0.21344616825751742
Dr Nukapur Hospital,Kolar,KARNATAKA,4.1,228.5,,12.390552893207865,76.64811645705005,2.134461682575174,0.21344616825751742
Rathna Hospital,Kolar,KARNATAKA,4.1,228.5,,12.287473247828707,76.58741800204467,2.134461682575174,0.21344616825751742
St Mary'S Hospital,Kolar,KARNATAKA,4.1,228.5,,12.365658635056729,76.56989423603129,2.134461682575174,0.21344616825751742
Lakshmi Hospital Kolar,KOLAR,KARNATAKA,4.1,228.5,,12.336047829812735,76.61047984870541,2.134461682575174,0.21344616825751742
Gsr Multispeciality Hospital,Koppal,KARNATAKA,4.1,228.5,,12.347291694773844,76.59377173745965,2.134461682575174,0.21344616825751742
Sri Manjunatha Hospital,KUNDAPUR,KARNATAKA,3.8,66.0,,12.409523311502962,76.47327992875624,1.5108127498651365,0.15108127498651366
Vivus Hospital Pvt Ltd,Madikeri,KARNATAKA,3.8,66.0,,12.311173484872398,76.67877551722196,1.5108127498651365,0.15108127498651366
Pragathi Hospital,MANDYA,KARNATAKA,3.8,66.0,,12.280116086164,76.6798500338608,1.5108127498651365,0.15108127498651366
S.D. Jayaram Hospital,Mandya,KARNATAKA,3.8,66.0,,12.333152718198285,76.61370980105409,1.5108127498651365,0.15108127498651366
Sanjo Hospital (Mandya),Mandya,KARNATAKA,3.8,66.0,,12.306305780894881,76.64213280796423,1.5108127498651365,0.15108127498651366
Vikram Hospital(Mandya),Mandya,KARNATAKA,3.8,66.0,,12.46474048990784,76.60581701986257,1.5108127498651365,0.15108127498651366
G Madegowda Superspeciality Hospital,MANDYA,KARNATAKA,3.8,66.0,,12.31441558512688,76.61381179462224,1.5108127498651365,0.15108127498651366
Aj Hospital And Research Centre,MANGALORE,KARNATAKA,3.8,66.0,,12.330578560367226,76.61216364563933,1.5108127498651365,0.15108127498651366
Athena Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.362683531083512,76.56401877144046,1.5108127498651365,0.15108127498651366
"City Hospital Research And Diagnostic 
Centre",MANGALORE,KARNATAKA,3.8,66.0,,12.451215673705018,76.56096179243514,1.5108127498651365,0.15108127498651366
Father Muller Medical College Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.382178601565808,76.68688675795494,1.5108127498651365,0.15108127498651366
KMC Hospital (Attavar),MANGALORE,KARNATAKA,3.8,66.0,,12.351332734075957,76.60555246095363,1.5108127498651365,0.15108127498651366
KMC Hospital Mangalore,MANGALORE,KARNATAKA,3.8,66.0,,12.396833137239184,76.5969529347587,1.5108127498651365,0.15108127498651366
Tejasvini Hospital And Ssiot (Mangalore),MANGALORE,KARNATAKA,3.8,66.0,,12.409821726836835,76.61441112713219,1.5108127498651365,0.15108127498651366
Tara Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.297367422346024,76.55522320638262,1.5108127498651365,0.15108127498651366
Indira Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.44406664333956,76.64070180683859,1.5108127498651365,0.15108127498651366
Unity Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.363418024684037,76.7437946204157,1.5108127498651365,0.15108127498651366
Sorake Chandra Shekar Hospitals (SCS),MANGALORE,KARNATAKA,3.8,66.0,,12.436867700418617,76.66028595517005,1.5108127498651365,0.15108127498651366
JSS Hospital,MYSORE,KARNATAKA,4.1,228.5,,12.302788506415222,76.62748010619595,2.134461682575174,0.21344616825751742
"Annapoorna Orthopaedic And Speciality 
Hospital",Mysore,KARNATAKA,5.0,13.0,,12.261996154424796,76.71227358756306,1.235772408033322,0.1235772408033322
Basappa Memorial Hospital,Mysore,KARNATAKA,3.7,51.0,"8JCC+82 Mysuru, Karnataka",12.331028514907494,76.61825090211936,1.3765586565542518,0.13765586565542517
Apollo BGS Hospital(Mysore),MYSORE,KARNATAKA,4.9,35058.0,"7JWM+92 Mysuru, Karnataka",12.292436203056536,76.60813234331044,5.0,0.5
Bhanavi Hospital,MYSORE,KARNATAKA,4.2,950.0,"7JVG+4V Mysuru, Karnataka",12.287245773353689,76.64229510679789,2.778372447997783,0.2778372447997783
"Bharath Hospital And Institute Of 
Oncology",MYSORE,KARNATAKA,4.7,1709.0,"9J35+75 Mysuru, Karnataka",12.358326707444604,76.60377606033859,3.3898673282068037,0.33898673282068037
Columbia Asia Hospitals(Mysore),MYSORE,KARNATAKA,4.7,6991.0,"8MX6+X3 Mysuru, Karnataka",12.341412414104468,76.66153396706306,4.044110122719865,0.40441101227198656
"Gopala Gowda Shanthaveri Memorial 
Hospital( Nazarbad Medical Services Pvt 
L",MYSORE,KARNATAKA,4.4,607.0,,12.118735635603212,77.18747838269134,2.7193828565920595,0.27193828565920597
Holy Cross Hospital,MYSORE,KARNATAKA,3.9,530.0,"46HM+VG Kollegala, Karnataka",12.10904994900833,77.24356714955155,2.350375408139449,0.2350375408139449
Kamakshi Hospital,MYSORE,KARNATAKA,3.0,445.0,"7JXF+WF Mysuru, Karnataka",12.346782138126603,76.62018724040189,1.7404417395455614,0.17404417395455615
Karuna Hospital(Mysore),Mysore,KARNATAKA,3.8,55.0,"7JHG+W4 Mysuru, Karnataka",12.380600076684118,76.48365475192892,1.443450409763979,0.14434504097639791
"Narayana Hrudayalaya Surgical Hospital 
Pvt Ltd",MYSORE,KARNATAKA,4.9,31230.0,"8MWF+36 Mysuru, Karnataka",12.355477748299972,76.65758049607504,4.944000058037109,0.49440000580371096
New Priyadarshini Hospital,Mysore,KARNATAKA,4.3,79.0,"8JRM+R8 Mysuru, Karnataka",12.354476261827418,76.58339980355493,1.7939917088063886,0.17939917088063886
River View Hospital,Mysore,KARNATAKA,4.1,228.5,"8JW9+GF Mysuru, Karnataka",12.369483807427198,76.68195976498679,2.134461682575174,0.21344616825751742
St Joseph'S Hospital(Mysore),Mysore,KARNATAKA,4.2,370.0,,12.321408753885127,76.64348850768155,2.387588208263068,0.23875882082630684
Vidyaranya Hospital Pvt Ltd,Mysore,KARNATAKA,3.4,63.0,"7JQX+FR Mysuru, Karnataka",12.276375218774334,76.62592062456092,1.3291724952959103,0.13291724952959103
Shakthi Hill View Hospital,MYSORE,KARNATAKA,3.8,58.0,"8M2V+J8 Mysuru, Karnataka",12.309631194361959,76.69678815027336,1.463051927832716,0.14630519278327161
Chandrakala Hospital,MYSORE,KARNATAKA,2.8,134.0,"8JG9+7R Mysuru, Karnataka",12.344199007869918,76.62129994874229,1.2890975109882004,0.12890975109882005
Sigma Hospital,MYSORE,KARNATAKA,4.7,3196.0,"8J2F+4J Mysuru, Karnataka",12.309055043448875,76.62271820970314,3.680558405943286,0.3680558405943286
Sundargiri Hospital,MYSORE,KARNATAKA,5.0,1.0,"4M9H+QX Nanjangud, Karnataka",12.504487741672314,76.48590965476508,0.2740561845970949,0.027405618459709492
Aishwarya Hospital,MYSORE,KARNATAKA,3.2,160.0,"8JF5+7P Mysuru, Karnataka",12.3209415447024,76.56208418794465,1.538752441222357,0.15387524412223572
Brindavan Hospital,MYSORE,KARNATAKA,4.2,879.0,"8JFG+6Q Mysuru, Karnataka",12.315617908244384,76.63807510033331,2.7461601832740428,0.2746160183274043
Amrita Kripa Hospital,MYSORE,KARNATAKA,4.1,83.0,"7HRM+X4 Mysuru, Karnataka",12.303287973665817,76.58359927170527,1.7271364305615151,0.17271364305615153
Krishna Hospital,NANJANGUD,KARNATAKA,4.8,938.0,"4M8G+HW Nanjangud, Karnataka",12.091332895710092,76.67341908663488,3.179045607177292,0.3179045607177292
Arogya Bharthi Hospital Karnataka,NELAMANGALA,KARNATAKA,3.1,24.0,,12.88968666869771,77.73634603158223,0.9178110234708556,0.09178110234708557
Chetana Hospital,PUTTUR,KARNATAKA,2.6,14.0,,12.907566818736047,77.20793105768053,0.6274458485267088,0.06274458485267088
Abhi Hospital,Ramanagra,KARNATAKA,4.5,20.0,"Q72M+3P Hallimala, Karnataka",12.660620645139215,77.38952862214742,1.2856954275800798,0.128569542758008
Bgs Global Hospital(Ramanagara),Ramanagra,KARNATAKA,4.5,63.0,"P7JH+89 Rayaradoddi, Karnataka",12.668119442636026,77.2202076957534,1.7813651998811166,0.17813651998811167
Nayana Hospital (Shimoga),SHIMOGA,KARNATAKA,3.7,57.0,"RPW4+HQ Bhadravathi, Karnataka",13.90766385138473,75.64001112810244,1.4164956807451603,0.14164956807451604
Sri Basaveswara Hospital,SHIMOGA,KARNATAKA,4.9,598.0,"WHPF+Q9 Shivamogga, Karnataka",13.941312084744172,75.56314738256172,3.028966224618595,0.3028966224618595
Subbaiah Hospital,SHIMOGA,KARNATAKA,2.8,47.0,,13.980096495392345,75.58089845263396,1.0029014136965697,0.10029014136965697
"Subbaiah Medical College Hospital And 
Research Centre (Shivamogga)",Shimoga,KARNATAKA,3.6,43.0,"WJM8+8J Shivamogga, Karnataka",13.975282187088506,75.60557025641153,1.278057853375958,0.1278057853375958
Maax Super Speciality Hospital,SHIMOGA,KARNATAKA,3.9,1438.0,"WHQC+6M Shivamogga, Karnataka",13.934021189260648,75.53601461093137,2.734691454195848,0.2734691454195848
Ashoka Sanjeevini Hospital,SHIMOGA,KARNATAKA,4.4,432.0,"WHMM+23 Shivamogga, Karnataka",13.93043000255982,75.58734214700264,2.5717557157362068,0.2571755715736207
Marikamba Hospital,SIRSI,KARNATAKA,3.1,36.0,,13.31997152858553,77.31773715001036,1.037940211596819,0.1037940211596819
Melige Hospital,TIRTHAHALLI,KARNATAKA,3.6,46.0,,13.322481043054829,77.2153410466762,1.301528438777425,0.1301528438777425
Bharathi Hospital,TUMKUR,KARNATAKA,4.2,113.0,"84Q5+VX Tumakuru, Karnataka",13.267582121698375,77.20402735198041,1.8977115092569845,0.18977115092569846
Charaka Hospital,Tumkur,KARNATAKA,4.3,24.0,"84P8+WV Tumakuru, Karnataka",13.186509205822723,77.33521828484264,1.2996142762270348,0.1299614276227035
Doddamane Hospital,Tumkur,KARNATAKA,4.1,84.0,"84Q6+V9 Tumakuru, Karnataka",13.331417561328632,77.0857286976763,1.7319325100385548,0.1731932510038555
Dr K Narasimhaiah Hospital,TUMKUR,KARNATAKA,4.1,28.0,"83PW+GV Tumakuru, Karnataka",13.436027759605103,76.9528371039641,1.2961296836298335,0.12961296836298336
Dr. Thammaiah Hospital,Tumkur,KARNATAKA,3.3,27.0,,13.285402659460807,77.52818171796147,1.0184113659038427,0.10184113659038428
Kasturba Hospital Tumkur,TUMKUR,KARNATAKA,4.8,803.0,"84J7+W5 Tumakuru, Karnataka",13.35204803902591,77.09327528064684,3.105402438451331,0.3105402438451331
Shridevi Hospital,TUMKUR,KARNATAKA,3.4,78.0,"84Q3+PR Tumakuru, Karnataka",13.176865275069268,77.11754671247367,1.3999375391754578,0.1399937539175458
Vijaya Hospital (Kunigal Road),TUMKUR,KARNATAKA,2.5,19.0,"83MW+29 Tumakuru, Karnataka",13.416630983581229,77.2180029687588,0.6717679062181148,0.06717679062181148
Vinayaka Hospital Tumkur,TUMKUR,KARNATAKA,4.6,1043.0,"84P9+Q5 Tumakuru, Karnataka",13.34581331772252,77.0910034183427,3.0919270593067383,0.30919270593067383
Sree Siddaganga Hospitals Pvt Ltd,TUMKUR,KARNATAKA,4.0,884.0,"84Q8+72 Tumakuru, Karnataka",13.32997624352653,77.10967924741448,2.614368193576195,0.2614368193576195
MM Multispecialty Hospital,TUMKUR,KARNATAKA,4.3,126.0,,13.284520740184185,77.10917447405885,1.9904251340053187,0.1990425134005319
B Siddaramanna Hospital,TUMKUR,KARNATAKA,3.7,45.0,"84P2+5M Tumakuru, Karnataka",13.184871206198292,77.0535061172157,1.3317197952836788,0.13317197952836787
Surya Hospital,TUMKUR,KARNATAKA,4.0,51.0,"83RW+8R Tumakuru, Karnataka",13.500820341376876,77.04769382180025,1.493726713530213,0.14937267135302132
THS Superspeciality Hospital,TUMKUR,KARNATAKA,3.1,105.0,"83RV+VQ Tumakuru, Karnataka",13.226835107172043,76.99399022474705,1.3604528166397418,0.1360452816639742
Aruna Hospital Tumkur,TUMKUR,KARNATAKA,4.2,406.0,"84P5+XF Tumakuru, Karnataka",13.312494058669934,77.06876140441919,2.426035574524734,0.24260355745247342
Sukrutha Hospital,TUMKUR,KARNATAKA,4.7,18.0,"848G+VR Tumakuru, Karnataka",13.11417549707264,76.98245302366583,1.2993866518164905,0.12993866518164907
Nandi Hospital,TUMKUR,KARNATAKA,4.1,228.5,,13.399081452627382,77.06827608346433,2.134461682575174,0.21344616825751742
Madilu Hospital,TUMKUR,KARNATAKA,3.0,117.0,"84Q6+XC Tumakuru, Karnataka",13.371292732341526,76.92496088320827,1.346159124389592,0.1346159124389592
Sarvodaya Multi Speciality Hospital,TUMKUR,KARNATAKA,3.3,13.0,,13.459517355329549,74.82298914400914,0.7923150136112395,0.07923150136112395
Adarsha Hospital,UDUPI,KARNATAKA,4.5,3784.0,"8PRW+2X Udupi, Karnataka",13.339984228385202,74.73518908285436,3.5961206606780207,0.3596120660678021
City Hospital ( Udupi),UDUPI,KARNATAKA,4.0,161.0,"8PQW+MH Udupi, Karnataka",13.325330605593788,74.79396401634729,1.9430172411562625,0.19430172411562627
"Hitech Medicare Hospitaland Research 
Centre",UDUPI,KARNATAKA,4.5,1290.0,"8PQP+4R Udupi, Karnataka",13.346375170012049,74.74207851090681,3.117678899400072,0.3117678899400072
Kasturba Hospital (Udipi),Udupi,KARNATAKA,3.7,1715.0,"9Q3Q+6M Manipal, Karnataka",13.366330196420115,74.80003526723878,2.655322507062997,0.2655322507062997
Mitra Hospital,UDUPI,KARNATAKA,3.7,111.0,,13.59385259476641,74.72929059351252,1.6571638422027857,0.16571638422027857
Vinaya Hospital,UDUPI,KARNATAKA,3.4,81.0,"JMHR+79 Kundapura, Karnataka",13.544978450606528,74.75424242262473,1.412463432749484,0.14124634327494842
Karothukuzhi Hospital Pvt Ltd,Aluva,KERALA,3.4,265.0,"4942+4C Aluva, Kerala",10.143637297164226,76.33714675238404,1.807945928457359,0.1807945928457359
National Hospital (Calicut),CALICUT,KERALA,3.9,592.0,"7Q5J+HF Kozhikode, Kerala",11.269232568530125,75.8010129334061,2.392946538815196,0.2392946538815196
Pvs Hospital,CALICUT,KERALA,3.9,1047.0,"6QVM+36 Kozhikode, Kerala",11.295793499845935,75.75263735916548,2.61246453944456,0.261246453944456
Meitra Hospital,CALICUT,KERALA,4.5,4031.0,"8Q2G+P3 Kozhikode, Kerala",11.308123496575405,75.73322010067014,3.6242395462472192,0.36242395462472193
Koyas Hospital,CALICUT,KERALA,3.3,289.0,"5RPH+XV Cheruvannur, Kerala",11.159071591535831,75.75507274869692,1.7809335611882111,0.17809335611882113
PS Mission Hospital,COCHIN,KERALA,4.0,511.0,"W8QF+43 Kochi, Kerala",9.860993739569423,76.30681448208351,2.397991615224581,0.2397991615224581
"Bharath Rural Hospital And Trining 
Centre",ERNAKULAM,KERALA,3.6,40.0,,9.981123766416282,76.05433715570408,1.2529291889002607,0.12529291889002608
Lakeshore Hospital And Research Centre,ERNAKULAM,KERALA,4.5,6400.0,"W899+HH Kochi, Kerala",9.930732691601044,76.29976558000696,3.829823307933567,0.3829823307933567
"Muvattupuzha Co-Operative Super 
Specialty Hospital & Research Centre 
LTD",ERNAKULAM,KERALA,3.7,149.0,"XHRQ+W8 Muvattupuzha, Kerala",9.986482669711755,76.68633809934971,1.764005738102585,0.17640057381025853
Cimar Cochin Hospital,ERNAKULAM,KERALA,4.5,687.0,"372W+HM Kochi, Kerala",10.067187120345132,76.2838724625585,2.8377278767359204,0.28377278767359204
City Hospital,ERNAKULAM,KERALA,4.1,400.0,"X7JM+G9 Ernakulam, Kerala",9.983084165991627,76.28303897951525,2.3606226532373658,0.2360622653237366
Tellicherry Co-Operative Hospital,KANNUR,KERALA,3.3,483.0,"QF7H+HV Thalassery, Kerala",11.748600075599168,75.46117393516099,1.9480083983951115,0.19480083983951116
Ashoka Hospital,KANNUR,KERALA,2.8,47.0,"V9HF+2W Kannur, Kerala",11.886147801851763,75.36204316261723,1.0029014136965697,0.10029014136965697
Dhanalakshmi Hospitals Pvt.Ltd,KANNUR,KERALA,2.8,427.0,"V9GJ+WW Kannur, Kerala",11.874927538268206,75.37499722445015,1.6084431169029212,0.16084431169029212
Indira Gandhi Co-Operative Hospital,KANNUR,KERALA,3.7,827.0,"PGW4+QC Thalassery, Kerala",11.747139506157112,75.4960615126785,2.388804001038646,0.2388804001038646
Chaithanya Ent Hospital,KOCHI,KERALA,4.5,204.0,"X78W+GQ Kochi, Kerala",10.00559617356269,76.30825310855215,2.2991710965804804,0.22991710965804804
Gautham Hospital,KOCHI,KERALA,4.6,1719.0,"W7W4+RC Kochi, Kerala",9.952293509762661,76.2696519780753,3.31893598607383,0.331893598607383
Krishna Hospital ( Cochin),KOCHI,KERALA,3.6,203.0,"X7GP+24 Ernakulam, Kerala",9.913934780442595,76.29929354171897,1.8238940080948187,0.18238940080948188
Rajagiri Hospital Kochi,KOCHI,KERALA,4.7,15543.0,"39QQ+27 Kochi, Kerala",10.105759061435435,76.35913420110677,4.415259574071054,0.4415259574071054
Specialists Hospital,KOCHI,KERALA,4.3,524.0,"X7RP+58 Kochi, Kerala",9.980753869000889,76.3157607470087,2.593636662235084,0.2593636662235084
VG Saraf Memorial Hospital,KOCHI,KERALA,4.3,301.0,"X76Q+J4 Kochi, Kerala",10.00272967346951,76.32570549690651,2.358605656628736,0.2358605656628736
Indira Gandhi Co-Operative Hospital,KOCHI,KERALA,4.0,873.0,"X79X+CF Kochi, Kerala",9.952821102821986,76.28290002413173,2.6094230756927512,0.2609423075692751
Lisie Hospital,KOCHI,KERALA,3.6,2345.0,"X7QQ+F6 Ernakulam, Kerala",9.95623973622482,76.23772957152632,2.6929825593764343,0.26929825593764345
Jacobs Hospital,KOCHI,KERALA,3.7,133.0,"W7P4+J6 Kochi, Kerala",9.988406510805834,76.27841358078203,1.7227534891433862,0.17227534891433863
Kinder Multispeciality Hospital,KOCHI,KERALA,4.6,6027.0,"28Q8+8P Kochi, Kerala",10.024066784574774,76.33031205762664,3.889154132668599,0.38891541326685997
Dr Nairs Hospital,KOLLAM,KERALA,3.9,360.0,"VHWX+3H Kollam, Kerala",8.913481757653823,76.57833790545682,2.201619027070505,0.2201619027070505
Kims Kollam Multi Specialtiy Hospital,KOLLAM,KERALA,4.0,890.0,"VM7J+VG Kottiyam, Kerala",8.875204976408082,76.67866145038705,2.6170396868374577,0.2617039686837458
Upasana Hospital,KOLLAM,KERALA,3.3,221.0,"VHQW+8P Kollam, Kerala",8.887123493430128,76.59795514573622,1.6937749494840764,0.16937749494840765
Mitera Hospital,KOTTAYAM,KERALA,4.2,478.0,"JGXW+4X Ettumanoor, Kerala",9.649847192184982,76.59588433652772,2.493658034933813,0.24936580349338133
Kims Multispeciality Hospital (Kottayam),KOTTAYAM,KERALA,4.2,1120.0,"JGF9+F5 Kudamaloor, Kerala",9.660247009113778,76.53406248250802,2.8466487458965317,0.28466487458965317
Asten Specialty Orthopaedic Hospital,KOZHIKODE,KERALA,4.3,537.0,"6VJ2+MH Pantheeramkavu, Kerala",11.2886540403555,75.87298358613451,2.6040330949340245,0.26040330949340246
Baby Memorial Hospital,KOZHIKODE,KERALA,4.2,3523.0,"7Q6V+22 Kozhikode, Kerala",10.981968384636435,76.2194612478965,3.3221496627144145,0.3322149662714415
