,Hospital Name,CITY,STATE,Rating,Number of Reviews,Plus Code,Latitude,Longitude,Effective Rating,density
818,S.D. Jayaram Hospital,Mandya,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,365.0
819,Sanjo Hospital (Mandya),Mandya,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,365.0
820,Vikram Hospital(Mandya),Mandya,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,365.0
821,G Madegowda Superspeciality Hospital,MANDYA,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,365.0
822,Aj Hospital And Research Centre,MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
823,Athena Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
824,"City Hospital Research And Diagnostic 
Centre",MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
825,Father Muller Medical College Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
826,KMC Hospital (Attavar),MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
827,KMC Hospital Mangalore,MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
828,Tejasvini Hospital And Ssiot (Mangalore),MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
829,Tara Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
830,Indira Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
831,Unity Hospital,MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
832,Sorake Chandra Shekar Hospitals (SCS),MANGALORE,KARNATAKA,3.8,66.0,,12.3208125,76.6174929,1.5108127498651365,457.0
833,JSS Hospital,MYSORE,KARNATAKA,4.1,228.5,,12.3208125,76.6174929,2.134461682575174,437.0
834,"Annapoorna Orthopaedic And Speciality 
Hospital",Mysore,KARNATAKA,5.0,13.0,,12.3208125,76.6174929,1.235772408033322,437.0
835,Basappa Memorial Hospital,Mysore,KARNATAKA,3.7,51.0,"8JCC+82 Mysuru, Karnataka",12.3208125,76.6174929,1.3765586565542518,437.0
836,Apollo BGS Hospital(Mysore),MYSORE,KARNATAKA,4.9,35058.0,"7JWM+92 Mysuru, Karnataka",12.2959375,76.6299929,5.0,437.0
837,Bhanavi Hospital,MYSORE,KARNATAKA,4.2,950.0,"7JVG+4V Mysuru, Karnataka",12.2928125,76.6246179,2.778372447997783,437.0
838,"Bharath Hospital And Institute Of 
Oncology",MYSORE,KARNATAKA,4.7,1709.0,"9J35+75 Mysuru, Karnataka",12.3531875,76.6053679,3.3898673282068037,437.0
839,Columbia Asia Hospitals(Mysore),MYSORE,KARNATAKA,4.7,6991.0,"8MX6+X3 Mysuru, Karnataka",12.3499375,76.6576179,4.044110122719865,437.0
840,"Gopala Gowda Shanthaveri Memorial 
Hospital( Nazarbad Medical Services Pvt 
L",MYSORE,KARNATAKA,4.4,607.0,,12.1296875,77.2312429,2.7193828565920595,437.0
841,Holy Cross Hospital,MYSORE,KARNATAKA,3.9,530.0,"46HM+VG Kollegala, Karnataka",12.1296875,77.2312429,2.350375408139449,437.0
842,Kamakshi Hospital,MYSORE,KARNATAKA,3.0,445.0,"7JXF+WF Mysuru, Karnataka",12.2998125,76.6211179,1.7404417395455614,437.0
843,Karuna Hospital(Mysore),Mysore,KARNATAKA,3.8,55.0,"7JHG+W4 Mysuru, Karnataka",12.2798125,76.6227429,1.443450409763979,437.0
844,"Narayana Hrudayalaya Surgical Hospital 
Pvt Ltd",MYSORE,KARNATAKA,4.9,31230.0,"8MWF+36 Mysuru, Karnataka",12.3451875,76.6704929,4.944000058037109,437.0
845,New Priyadarshini Hospital,Mysore,KARNATAKA,4.3,79.0,"8JRM+R8 Mysuru, Karnataka",12.3420625,76.6307429,1.7939917088063886,437.0
846,River View Hospital,Mysore,KARNATAKA,4.1,228.5,"8JW9+GF Mysuru, Karnataka",12.3463125,76.6161179,2.134461682575174,437.0
847,St Joseph'S Hospital(Mysore),Mysore,KARNATAKA,4.2,370.0,,12.2886875,76.6469929,2.387588208263068,437.0
848,Vidyaranya Hospital Pvt Ltd,Mysore,KARNATAKA,3.4,63.0,"7JQX+FR Mysuru, Karnataka",12.2886875,76.6469929,1.3291724952959103,437.0
849,Shakthi Hill View Hospital,MYSORE,KARNATAKA,3.8,58.0,"8M2V+J8 Mysuru, Karnataka",12.3015625,76.6907429,1.463051927832716,437.0
850,Chandrakala Hospital,MYSORE,KARNATAKA,2.8,134.0,"8JG9+7R Mysuru, Karnataka",12.3256875,76.6169929,1.2890975109882004,437.0
851,Sigma Hospital,MYSORE,KARNATAKA,4.7,3196.0,"8J2F+4J Mysuru, Karnataka",12.3003125,76.6214929,3.680558405943286,437.0
852,Sundargiri Hospital,MYSORE,KARNATAKA,5.0,1.0,"4M9H+QX Nanjangud, Karnataka",12.1194375,76.6773679,0.2740561845970949,437.0
853,Aishwarya Hospital,MYSORE,KARNATAKA,3.2,160.0,"8JF5+7P Mysuru, Karnataka",12.3231875,76.6067429,1.538752441222357,437.0
854,Brindavan Hospital,MYSORE,KARNATAKA,4.2,879.0,"8JFG+6Q Mysuru, Karnataka",12.3230625,76.6243679,2.7461601832740428,437.0
855,Amrita Kripa Hospital,MYSORE,KARNATAKA,4.1,83.0,"7HRM+X4 Mysuru, Karnataka",12.2924375,76.5802429,1.7271364305615151,437.0
856,Krishna Hospital,NANJANGUD,KARNATAKA,4.8,938.0,"4M8G+HW Nanjangud, Karnataka",12.1164375,76.6747429,3.179045607177292,
857,Arogya Bharthi Hospital Karnataka,NELAMANGALA,KARNATAKA,3.1,24.0,,12.7501875,77.2817429,0.9178110234708556,
858,Chetana Hospital,PUTTUR,KARNATAKA,2.6,14.0,,12.7501875,77.2817429,0.6274458485267088,457.0
859,Abhi Hospital,Ramanagra,KARNATAKA,4.5,20.0,"Q72M+3P Hallimala, Karnataka",12.7501875,77.2817429,1.2856954275800798,303.0
860,Bgs Global Hospital(Ramanagara),Ramanagra,KARNATAKA,4.5,63.0,"P7JH+89 Rayaradoddi, Karnataka",12.7308125,77.2758679,1.7813651998811166,303.0
861,Nayana Hospital (Shimoga),SHIMOGA,KARNATAKA,3.7,57.0,"RPW4+HQ Bhadravathi, Karnataka",13.8464375,75.7043679,1.4164956807451603,207.0
862,Sri Basaveswara Hospital,SHIMOGA,KARNATAKA,4.9,598.0,"WHPF+Q9 Shivamogga, Karnataka",13.9369375,75.5708679,3.028966224618595,207.0
863,Subbaiah Hospital,SHIMOGA,KARNATAKA,2.8,47.0,,13.9333125,75.6139929,1.0029014136965697,207.0
864,"Subbaiah Medical College Hospital And 
Research Centre (Shivamogga)",Shimoga,KARNATAKA,3.6,43.0,"WJM8+8J Shivamogga, Karnataka",13.9333125,75.6139929,1.278057853375958,207.0
865,Maax Super Speciality Hospital,SHIMOGA,KARNATAKA,3.9,1438.0,"WHQC+6M Shivamogga, Karnataka",13.9380625,75.5691179,2.734691454195848,207.0
866,Ashoka Sanjeevini Hospital,SHIMOGA,KARNATAKA,4.4,432.0,"WHMM+23 Shivamogga, Karnataka",13.9325625,75.5801179,2.5717557157362068,207.0
867,Marikamba Hospital,SIRSI,KARNATAKA,3.1,36.0,,13.3396875,77.1073679,1.037940211596819,132.0
868,Melige Hospital,TIRTHAHALLI,KARNATAKA,3.6,46.0,,13.3396875,77.1073679,1.301528438777425,
869,Bharathi Hospital,TUMKUR,KARNATAKA,4.2,113.0,"84Q5+VX Tumakuru, Karnataka",13.3396875,77.1073679,1.8977115092569845,253.0
870,Charaka Hospital,Tumkur,KARNATAKA,4.3,24.0,"84P8+WV Tumakuru, Karnataka",13.3373125,77.1146179,1.2996142762270348,253.0
871,Doddamane Hospital,Tumkur,KARNATAKA,4.1,84.0,"84Q6+V9 Tumakuru, Karnataka",13.3396875,77.1083679,1.7319325100385548,253.0
872,Dr K Narasimhaiah Hospital,TUMKUR,KARNATAKA,4.1,28.0,"83PW+GV Tumakuru, Karnataka",13.3363125,77.0946179,1.2961296836298335,253.0
873,Dr. Thammaiah Hospital,Tumkur,KARNATAKA,3.3,27.0,,13.3323125,77.1103679,1.0184113659038427,253.0
874,Kasturba Hospital Tumkur,TUMKUR,KARNATAKA,4.8,803.0,"84J7+W5 Tumakuru, Karnataka",13.3323125,77.1103679,3.105402438451331,253.0
875,Shridevi Hospital,TUMKUR,KARNATAKA,3.4,78.0,"84Q3+PR Tumakuru, Karnataka",13.3393125,77.1019929,1.3999375391754578,253.0
876,Vijaya Hospital (Kunigal Road),TUMKUR,KARNATAKA,2.5,19.0,"83MW+29 Tumakuru, Karnataka",13.3325625,77.0933679,0.6717679062181148,253.0
877,Vinayaka Hospital Tumkur,TUMKUR,KARNATAKA,4.6,1043.0,"84P9+Q5 Tumakuru, Karnataka",13.3369375,77.1153679,3.0919270593067383,253.0
878,Sree Siddaganga Hospitals Pvt Ltd,TUMKUR,KARNATAKA,4.0,884.0,"84Q8+72 Tumakuru, Karnataka",13.3381875,77.1124929,2.614368193576195,253.0
879,MM Multispecialty Hospital,TUMKUR,KARNATAKA,4.3,126.0,,13.3354375,77.0991179,1.9904251340053187,253.0
880,B Siddaramanna Hospital,TUMKUR,KARNATAKA,3.7,45.0,"84P2+5M Tumakuru, Karnataka",13.3354375,77.0991179,1.3317197952836788,253.0
881,Surya Hospital,TUMKUR,KARNATAKA,4.0,51.0,"83RW+8R Tumakuru, Karnataka",13.3408125,77.0944929,1.493726713530213,253.0
882,THS Superspeciality Hospital,TUMKUR,KARNATAKA,3.1,105.0,"83RV+VQ Tumakuru, Karnataka",13.3374375,77.1061179,1.3604528166397418,253.0
883,Aruna Hospital Tumkur,TUMKUR,KARNATAKA,4.2,406.0,"84P5+XF Tumakuru, Karnataka",13.3374375,77.1061179,2.426035574524734,253.0
884,Sukrutha Hospital,TUMKUR,KARNATAKA,4.7,18.0,"848G+VR Tumakuru, Karnataka",13.3171875,77.1244929,1.2993866518164905,253.0
885,Nandi Hospital,TUMKUR,KARNATAKA,4.1,228.5,,13.3399375,77.1084929,2.134461682575174,253.0
886,Madilu Hospital,TUMKUR,KARNATAKA,3.0,117.0,"84Q6+XC Tumakuru, Karnataka",13.3399375,77.1084929,1.346159124389592,253.0
887,Sarvodaya Multi Speciality Hospital,TUMKUR,KARNATAKA,3.3,13.0,,13.3400625,74.7448679,0.7923150136112395,253.0
888,Adarsha Hospital,UDUPI,KARNATAKA,4.5,3784.0,"8PRW+2X Udupi, Karnataka",13.3400625,74.7448679,3.5961206606780207,304.0
889,City Hospital ( Udupi),UDUPI,KARNATAKA,4.0,161.0,"8PQW+MH Udupi, Karnataka",13.3391875,74.7438679,1.9430172411562625,304.0
890,"Hitech Medicare Hospitaland Research 
Centre",UDUPI,KARNATAKA,4.5,1290.0,"8PQP+4R Udupi, Karnataka",13.3378125,74.7344929,3.117678899400072,304.0
891,Kasturba Hospital (Udipi),Udupi,KARNATAKA,3.7,1715.0,"9Q3Q+6M Manipal, Karnataka",13.3530625,74.7866179,2.655322507062997,304.0
892,Mitra Hospital,UDUPI,KARNATAKA,3.7,111.0,,13.6281875,74.6883679,1.6571638422027857,304.0
893,Vinaya Hospital,UDUPI,KARNATAKA,3.4,81.0,"JMHR+79 Kundapura, Karnataka",13.6281875,74.6883679,1.412463432749484,304.0
894,Karothukuzhi Hospital Pvt Ltd,Aluva,KERALA,3.4,265.0,"4942+4C Aluva, Kerala",10.1053125,76.3484929,1.807945928457359,1069.0
895,National Hospital (Calicut),CALICUT,KERALA,3.9,592.0,"7Q5J+HF Kozhikode, Kerala",11.2589375,75.7786179,2.392946538815196,1318.0
896,Pvs Hospital,CALICUT,KERALA,3.9,1047.0,"6QVM+36 Kozhikode, Kerala",11.2426875,75.7804929,2.61246453944456,1318.0
897,Meitra Hospital,CALICUT,KERALA,4.5,4031.0,"8Q2G+P3 Kozhikode, Kerala",11.3018125,75.7726179,3.6242395462472192,1318.0
898,Koyas Hospital,CALICUT,KERALA,3.3,289.0,"5RPH+XV Cheruvannur, Kerala",11.1874375,75.8271179,1.7809335611882111,1318.0
899,PS Mission Hospital,COCHIN,KERALA,4.0,511.0,"W8QF+43 Kochi, Kerala",9.9378125,76.3201179,2.397991615224581,1069.0
900,"Bharath Rural Hospital And Trining 
Centre",ERNAKULAM,KERALA,3.6,40.0,,9.9189375,76.3163679,1.2529291889002607,1069.0
901,Lakeshore Hospital And Research Centre,ERNAKULAM,KERALA,4.5,6400.0,"W899+HH Kochi, Kerala",9.9189375,76.3163679,3.829823307933567,1069.0
902,"Muvattupuzha Co-Operative Super 
Specialty Hospital & Research Centre 
LTD",ERNAKULAM,KERALA,3.7,149.0,"XHRQ+W8 Muvattupuzha, Kerala",9.9923125,76.5857429,1.764005738102585,1069.0
903,Cimar Cochin Hospital,ERNAKULAM,KERALA,4.5,687.0,"372W+HM Kochi, Kerala",10.0514375,76.2941179,2.8377278767359204,1069.0
904,City Hospital,ERNAKULAM,KERALA,4.1,400.0,"X7JM+G9 Ernakulam, Kerala",9.9813125,76.2808679,2.3606226532373658,1069.0
905,Tellicherry Co-Operative Hospital,KANNUR,KERALA,3.3,483.0,"QF7H+HV Thalassery, Kerala",11.7639375,75.4771179,1.9480083983951115,852.0
906,Ashoka Hospital,KANNUR,KERALA,2.8,47.0,"V9HF+2W Kannur, Kerala",11.8775625,75.3722429,1.0029014136965697,852.0
907,Dhanalakshmi Hospitals Pvt.Ltd,KANNUR,KERALA,2.8,427.0,"V9GJ+WW Kannur, Kerala",11.8773125,75.3797429,1.6084431169029212,852.0
908,Indira Gandhi Co-Operative Hospital,KANNUR,KERALA,3.7,827.0,"PGW4+QC Thalassery, Kerala",11.7469375,75.5034929,2.388804001038646,852.0
909,Chaithanya Ent Hospital,KOCHI,KERALA,4.5,204.0,"X78W+GQ Kochi, Kerala",9.9663125,76.2943679,2.2991710965804804,1069.0
910,Gautham Hospital,KOCHI,KERALA,4.6,1719.0,"W7W4+RC Kochi, Kerala",9.9470625,76.2534929,3.31893598607383,1069.0
911,Krishna Hospital ( Cochin),KOCHI,KERALA,3.6,203.0,"X7GP+24 Ernakulam, Kerala",9.9750625,76.2827429,1.8238940080948187,1069.0
912,Rajagiri Hospital Kochi,KOCHI,KERALA,4.7,15543.0,"39QQ+27 Kochi, Kerala",10.0875625,76.3856179,4.415259574071054,1069.0
913,Specialists Hospital,KOCHI,KERALA,4.3,524.0,"X7RP+58 Kochi, Kerala",9.9904375,76.2832429,2.593636662235084,1069.0
914,VG Saraf Memorial Hospital,KOCHI,KERALA,4.3,301.0,"X76Q+J4 Kochi, Kerala",9.9615625,76.2852429,2.358605656628736,1069.0
915,Indira Gandhi Co-Operative Hospital,KOCHI,KERALA,4.0,873.0,"X79X+CF Kochi, Kerala",9.9685625,76.2961179,2.6094230756927512,1069.0
916,Lisie Hospital,KOCHI,KERALA,3.6,2345.0,"X7QQ+F6 Ernakulam, Kerala",9.9886875,76.2854929,2.6929825593764343,1069.0
917,Jacobs Hospital,KOCHI,KERALA,3.7,133.0,"W7P4+J6 Kochi, Kerala",9.9365625,76.2529929,1.7227534891433862,1069.0
918,Kinder Multispeciality Hospital,KOCHI,KERALA,4.6,6027.0,"28Q8+8P Kochi, Kerala",10.0383125,76.3142429,3.889154132668599,1069.0
919,Dr Nairs Hospital,KOLLAM,KERALA,3.9,360.0,"VHWX+3H Kollam, Kerala",8.8951875,76.5963679,2.201619027070505,1056.0
920,Kims Kollam Multi Specialtiy Hospital,KOLLAM,KERALA,4.0,890.0,"VM7J+VG Kottiyam, Kerala",8.8646875,76.6787429,2.6170396868374577,1056.0
921,Upasana Hospital,KOLLAM,KERALA,3.3,221.0,"VHQW+8P Kollam, Kerala",8.8883125,76.5942429,1.6937749494840764,1056.0
922,Mitera Hospital,KOTTAYAM,KERALA,4.2,478.0,"JGXW+4X Ettumanoor, Kerala",9.6478125,76.5448679,2.493658034933813,896.0
923,Kims Multispeciality Hospital (Kottayam),KOTTAYAM,KERALA,4.2,1120.0,"JGF9+F5 Kudamaloor, Kerala",9.6236875,76.5153679,2.8466487458965317,896.0
924,Asten Specialty Orthopaedic Hospital,KOZHIKODE,KERALA,4.3,537.0,"6VJ2+MH Pantheeramkavu, Kerala",11.2316875,75.8488679,2.6040330949340245,1318.0
925,Baby Memorial Hospital,KOZHIKODE,KERALA,4.2,3523.0,"7Q6V+22 Kozhikode, Kerala",10.9796875,76.2234929,3.3221496627144145,1318.0
926,Starcare Hospital Kozhikode Pvt Ltd,KOZHIKODE,KERALA,4.1,228.5,,10.9796875,76.2234929,2.134461682575174,1318.0
927,Moulana Hospital,MALLAPURAM,KERALA,4.0,1154.0,"X6HG+VC Perinthalmanna, Kerala",10.9796875,76.2234929,2.7196450931487406,1058.0
928,"Korambayil Hospital And Diagnostic 
Centre Pvt Ltd",MANJERI,KERALA,3.2,304.0,"44FG+48 Manjeri, Kerala",10.7918125,76.8249929,1.740841154789646,1058.0
929,Ahalia Diabets Hospital,Palakkad,KERALA,4.3,246.0,"QRRH+P2 Kozhippara, Kerala",10.7918125,76.8249929,2.273157590910248,627.0
930,"Ananthapuri Hospitals And Research 
Institute","THIRUVANANTHAP
URAM",KERALA,4.1,1787.0,"FWPG+JW Thiruvananthapuram, Kerala",8.4865625,76.9247429,2.966448352542157,1509.0
931,Medicare Hospital,Thrissur,KERALA,4.3,464.0,"6652+3V Kodungallur, Kerala",10.2076875,76.1996179,2.542054297854128,1026.0
932,Daya General Hospital Limited,TRICHUR,KERALA,4.5,3573.0,"G6W7+CR Thrissur, Kerala",10.5460625,76.2119929,3.5706066125188847,1026.0
933,"Gem Hospital And Research Centre 
(Thrissur)",TRICHUR,KERALA,4.4,377.0,"G6CP+5Q Thrissur, Kerala",10.5204375,76.2343679,2.512674993265875,1026.0
934,Craft Hospital And Research Centre,TRICHUR,KERALA,4.7,2809.0,"65MV+P9 Kodungallur, Kerala",10.2343125,76.1908679,3.620615570816802,1026.0
935,"Kims Multispeciality Hospital 
(Trivandrum)",TRIVANDRUM,KERALA,4.2,6584.0,"GW75+FP Thiruvananthapuram, Kerala",8.5136875,76.9067429,3.581699503165459,1509.0
936,"India Hospital(Unit Of Manhattan 
Hospital Pvt Ltd)",TRIVANDRUM,KERALA,4.4,154.0,"FXV2+4G Thiruvananthapuram, Kerala",8.4928125,76.9487429,2.124959536330317,1509.0
937,KJ Medical Trust Hospital,WAYANAND,KERALA,3.7,77.0,"J3JQ+3H Kalpetta, Kerala",11.6301875,76.0863679,1.5248478033032662,383.0
938,Asg Hospital Pvt Ltd (Bhopal),BHOPAL,MADHYA PRADESH,4.9,9789.0,"6CJJ+69 Bhopal, Madhya Pradesh",23.2305625,77.4283679,4.382141702234441,854.0
939,Bansal Hospital,BHOPAL,MADHYA PRADESH,3.8,2237.0,"5CX9+QX Bhopal, Madhya Pradesh",23.1994375,77.4173679,2.82869683638441,854.0
940,B.S.Sacklecha Hospital,Bhopal,MADHYA PRADESH,3.7,42.0,"5FF6+66 Bhopal, Madhya Pradesh",23.1730625,77.4579929,1.3070547629915237,854.0
941,Galaxy Hospital,Bhopal,MADHYA PRADESH,4.8,741.0,"5CCC+HW Bhopal, Madhya Pradesh",23.1714375,77.4197429,3.067327380409916,854.0
942,"Ganga Multispeciality Hospital And 
Maternity Home",BHOPAL,MADHYA PRADESH,3.6,22.0,"4G45+7R Bhopal, Madhya Pradesh",23.1056875,77.5069929,1.047225071269727,854.0
943,Gayatri Hospital And Trauma Centre,Bhopal,MADHYA PRADESH,4.0,152.0,"6FXQ+J8 Bhopal, Madhya Pradesh",23.2490625,77.4857429,1.9204179761604163,854.0
944,Noble Multi Speciality Hospital (Bhopal),Bhopal,MADHYA PRADESH,4.3,949.0,"5F6C+H9 Bhopal, Madhya Pradesh",23.1614375,77.4683679,2.845708291956739,854.0
945,RJN Apollo Spectra Hospitals,GWALIOR,MADHYA PRADESH,4.7,6457.0,"659C+WH Gwalior, Madhya Pradesh",26.2198125,78.1688679,4.00720137336725,445.0
946,Bimr Hospitals,GWALIOR,MADHYA PRADESH,3.6,758.0,"66P9+49 Gwalior, Madhya Pradesh",26.2353125,78.2158679,2.291427736629588,445.0
947,Mansarovar Care Hospital,GWALIOR,MADHYA PRADESH,3.3,6.0,,22.7526875,75.8864929,0.5662186613186362,445.0
948,Bhandari Hospital And Research Centre,INDORE,MADHYA PRADESH,4.7,3467.0,"QV3Q+3J Indore, Madhya Pradesh",22.7526875,75.8864929,3.718358305819856,839.0
949,Bombay Hospital Indore,INDORE,MADHYA PRADESH,3.1,1367.0,"QW33+RC Indore, Madhya Pradesh",22.7545625,75.9009929,2.144170560592508,839.0
950,Barod Hospital,INDORE,MADHYA PRADESH,2.6,128.0,"QV4H+F8 Indore, Madhya Pradesh",22.7561875,75.8757429,1.1804415779776245,839.0
951,Apollo Rajshree Hospital Pvt Ltd,INDORE,MADHYA PRADESH,4.4,19.0,"QV5M+4R Indore, Madhya Pradesh",22.7578125,75.8819929,1.2343821900173302,839.0
952,"Anand Hospital And Reserach Centre 
Pvt.Ltd(Indore)",INDORE,MADHYA PRADESH,4.2,290.0,"PV36+6H Indore, Madhya Pradesh",22.7030625,75.8588679,2.286757447125024,839.0
953,"Apple Indore Hospital And Research 
Centre",INDORE,MADHYA PRADESH,4.3,1877.0,"MVV8+HJ Indore, Madhya Pradesh",22.6939375,75.8639929,3.1353685417309856,839.0
954,Convenient Hospitals Ltd,INDORE,MADHYA PRADESH,4.4,4684.0,"PVJQ+WP Indore, Madhya Pradesh",22.7323125,75.8867429,3.607460936454372,839.0
955,Curewell Hospital Pvt Ltd,INDORE,MADHYA PRADESH,3.2,118.0,"PVGJ+JR Indore, Madhya Pradesh",22.7265625,75.8794929,1.443139913614287,839.0
956,"Eureka Hospital And Research Centre Pvt 
Ltd",INDORE,MADHYA PRADESH,4.1,502.0,"PVFW+4G Indore, Madhya Pradesh",22.7265625,75.8794929,2.4524671208621966,839.0
957,Greater Kailash Hospital,INDORE,MADHYA PRADESH,3.1,204.0,"PVGQ+3Q New Palasia, Indore, Madhya Pradesh",22.7251875,75.8868679,1.562557941064557,839.0
958,Global Sng Hospital,INDORE,MADHYA PRADESH,4.1,185.0,"PVCJ+4J Indore, Madhya Pradesh",22.7203125,75.8789929,2.04929288016566,839.0
959,Gokuldas Hospital And Research Centre,INDORE,MADHYA PRADESH,3.6,425.0,"PV8G+JC Indore, Madhya Pradesh",22.7165625,75.8734929,2.0859070267250965,839.0
960,Life Care Hospital Indore,INDORE,MADHYA PRADESH,4.4,856.0,"QV6M+WJ Indore, Madhya Pradesh",22.7623125,75.8814929,2.8686739405752983,839.0
961,Mayur Hospital And Research Centre,INDORE,MADHYA PRADESH,3.0,183.0,"PWF4+W9 Indore, Madhya Pradesh",22.6905625,75.8621179,1.4778949670433574,839.0
962,Medi Square Super Speciality Hospital,INDORE,MADHYA PRADESH,4.6,657.0,"MVR7+6V Indore, Madhya Pradesh",22.6905625,75.8621179,2.8820393335494963,839.0
963,Mohak HiTech Speciality Hospital,INDORE,MADHYA PRADESH,4.1,164.0,"QRXV+FX Bhawrasla, Indore, Madhya Pradesh",22.7986875,75.8423679,2.000741768413484,839.0
964,Noble Hospital And Intensive Care Unit,INDORE,MADHYA PRADESH,4.4,387.0,"MWRJ+27 Indore, Madhya Pradesh",22.6900625,75.9281179,2.524031185387825,839.0
965,Sahaj Hospitals Pvt Ltd,INDORE,MADHYA PRADESH,4.6,543.0,"PV8G+P7 Indore, Madhya Pradesh",22.7168125,75.8731179,2.795532656882811,839.0
966,Shalby Hospital Ltd. ( Indore ),INDORE,MADHYA PRADESH,4.7,11456.0,"PVHH+MM Indore, Madhya Pradesh",22.7291875,75.8766179,4.273531153938681,839.0
967,Synergy Hospital,INDORE,MADHYA PRADESH,4.2,332.0,"QV5Q+CH Indore, Madhya Pradesh",22.7585625,75.8863679,2.342727441654461,839.0
968,"Vedant Hospital(Vedant Medicare 
Pvt.Ltd)",INDORE,MADHYA PRADESH,2.9,90.0,"PV26+XQ Indore, Madhya Pradesh",22.7024375,75.8593679,1.2245244465455782,839.0
969,Retina Speciality Hospital,INDORE,MADHYA PRADESH,4.6,1599.0,"PVXW+8M Indore, Madhya Pradesh",22.7483125,75.8941179,3.286052763136034,839.0
970,"Metro Hospital And Cancer Research 
Center",JABALPUR,MADHYA PRADESH,2.9,14.0,"5WPH+WC Jabalpur, Madhya Pradesh",23.1873125,79.9259929,0.7077489132970144,472.0
971,Life Medicity Hospital,JABALPUR,MADHYA PRADESH,4.1,350.0,"5WGF+GV Jabalpur, Madhya Pradesh",23.1763125,79.9221179,2.30665153930527,472.0
972,Mewar Hospital Pvt Ltd (Mandsaur),MANDSAUR,MADHYA PRADESH,4.5,38.0,"339F+HP Mandsaur, Madhya Pradesh",24.0689375,75.0717429,1.5610452657834344,242.0
973,Mewar Hospital Pvt Ltd(Shehdol),SHAHDOL,MADHYA PRADESH,4.6,130.0,"79WC+5C Shahdol, Madhya Pradesh",24.0689375,75.0717429,2.148171987178347,172.0
974,Mewar Hospital Pvt Ltd (Dhar),UJJAIN,MADHYA PRADESH,4.5,38.0,"339F+HP Mandsaur, Madhya Pradesh",24.0689375,75.0717429,1.5610452657834344,356.0
975,Mewar Hospital Pvt Ltd (Ujjain),UJJAIN,MADHYA PRADESH,3.9,38.0,"5QGR+CV Ujjain, Madhya Pradesh",23.1760625,75.7896179,1.3437706908590734,356.0
976,Aarogyam Agrawal Hospital,AHMEDNAGAR,MAHARASHTRA,2.9,181.0,"4P7J+FQ Ahmednagar, Maharashtra",19.1136875,74.7293679,1.423215180378472,266.0
977,Balaji Paediatric And Dental Hospital,AHMEDNAGAR,MAHARASHTRA,4.0,70.0,"3PVP+HJ Ahmednagar, Maharashtra",19.0939375,74.7339929,1.616862185659154,266.0
978,"Advanced ENT & Multispeciality Hospital 
Pvt Ltd",AURANGABAD,MAHARASHTRA,3.8,126.0,"V982+R2 Chhatrapati Sambhajinagar (Aurangabad), Maharashtra",19.8670625,75.3474929,1.7510136014292033,365.0
979,Apex Superspeciality Hospital,Aurangabad,MAHARASHTRA,3.7,322.0,"V8JW+FV Chhatrapati Sambhajinagar (Aurangabad), Maharashtra",19.8811875,75.3446179,2.0445238357554563,365.0
980,Sanjeevani Childrens Hospital,Aurangabad,MAHARASHTRA,4.3,118.0,"V8FP+WC Chhatrapati Sambhajinagar (Aurangabad), Maharashtra",19.8748125,75.3334929,1.9627709622830112,365.0
981,Giriraj Hospital,Baramati,MAHARASHTRA,4.1,228.5,,20.8860625,74.7697429,2.134461682575174,603.0
982,Bhatwal Surgical And Maternity Hospital,DHULE,MAHARASHTRA,5.0,3.0,"VQPC+CW Dhule, Maharashtra",20.8860625,74.7697429,0.6166264153434635,285.0
983,Bhirud Hospital,JALGAON,MAHARASHTRA,4.1,228.5,,21.0025625,75.5561179,2.134461682575174,359.0
984,Ruby Hospital & Critical Care,JALGAON,MAHARASHTRA,3.6,46.0,"2H35+2F Jalgaon, Maharashtra",21.0025625,75.5561179,1.301528438777425,359.0
985,Warkad Hospital,JALNA,MAHARASHTRA,4.1,88.0,"VV5Q+F9 Jalna, Maharashtra",19.8586875,75.8858679,1.7505686203231947,255.0
986,Shri Samarth Hospital,JALNA,MAHARASHTRA,4.8,120.0,"RVRQ+H7 Jalna, Maharashtra",19.8414375,75.8856179,2.206874666518622,255.0
